timestamp,metric,promql,value,labels
2019-01-27 00:00:00,request_rate,"request_rate{job=""demo-services""}",104.45593445059451,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 00:05:00,request_rate,"request_rate{job=""demo-services""}",127.18935437836957,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 00:10:00,request_rate,"request_rate{job=""demo-services""}",131.02200119740738,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 00:15:00,request_rate,"request_rate{job=""demo-services""}",119.07002033295046,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 00:20:00,request_rate,"request_rate{job=""demo-services""}",142.93508267829432,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 00:25:00,request_rate,"request_rate{job=""demo-services""}",123.5388546199189,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 00:30:00,request_rate,"request_rate{job=""demo-services""}",102.43083945575397,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 00:35:00,request_rate,"request_rate{job=""demo-services""}",64.84049742523455,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 00:40:00,request_rate,"request_rate{job=""demo-services""}",136.96662249637862,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 00:45:00,request_rate,"request_rate{job=""demo-services""}",109.49107174118608,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 00:50:00,request_rate,"request_rate{job=""demo-services""}",61.20011759872095,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 00:55:00,request_rate,"request_rate{job=""demo-services""}",52.057080664930105,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 01:00:00,request_rate,"request_rate{job=""demo-services""}",63.62648636246756,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 01:05:00,request_rate,"request_rate{job=""demo-services""}",105.86557631456219,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 01:10:00,request_rate,"request_rate{job=""demo-services""}",122.00318021415626,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 01:15:00,request_rate,"request_rate{job=""demo-services""}",126.20271134881934,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 01:20:00,request_rate,"request_rate{job=""demo-services""}",63.018879326552444,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 01:25:00,request_rate,"request_rate{job=""demo-services""}",62.099021675924575,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 01:30:00,request_rate,"request_rate{job=""demo-services""}",91.0337680801223,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 01:35:00,request_rate,"request_rate{job=""demo-services""}",95.40375817782414,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 01:40:00,request_rate,"request_rate{job=""demo-services""}",102.57561688286384,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 01:45:00,request_rate,"request_rate{job=""demo-services""}",132.50349449676528,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 01:50:00,request_rate,"request_rate{job=""demo-services""}",71.50436134580605,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 01:55:00,request_rate,"request_rate{job=""demo-services""}",108.97476185584839,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 02:00:00,request_rate,"request_rate{job=""demo-services""}",49.866557735560335,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 02:05:00,request_rate,"request_rate{job=""demo-services""}",105.78349695338852,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 02:10:00,request_rate,"request_rate{job=""demo-services""}",150.670736147816,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 02:15:00,request_rate,"request_rate{job=""demo-services""}",71.02709328107915,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 02:20:00,request_rate,"request_rate{job=""demo-services""}",51.011226881048835,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 02:25:00,request_rate,"request_rate{job=""demo-services""}",146.47018268810325,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 02:30:00,request_rate,"request_rate{job=""demo-services""}",83.22806973124389,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 02:35:00,request_rate,"request_rate{job=""demo-services""}",100.05462178675015,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 02:40:00,request_rate,"request_rate{job=""demo-services""}",119.76423957628273,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 02:45:00,request_rate,"request_rate{job=""demo-services""}",85.65994716364108,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 02:50:00,request_rate,"request_rate{job=""demo-services""}",63.01290291451528,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 02:55:00,request_rate,"request_rate{job=""demo-services""}",50.12698001115908,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 03:00:00,request_rate,"request_rate{job=""demo-services""}",72.50750193986676,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 03:05:00,request_rate,"request_rate{job=""demo-services""}",112.91609784781838,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 03:10:00,request_rate,"request_rate{job=""demo-services""}",76.09685843080811,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 03:15:00,request_rate,"request_rate{job=""demo-services""}",64.21430298951447,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 03:20:00,request_rate,"request_rate{job=""demo-services""}",88.57624994811236,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 03:25:00,request_rate,"request_rate{job=""demo-services""}",91.61430522127438,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 03:30:00,request_rate,"request_rate{job=""demo-services""}",102.09709969093171,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 03:35:00,request_rate,"request_rate{job=""demo-services""}",47.083306675772754,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 03:40:00,request_rate,"request_rate{job=""demo-services""}",73.00315265572146,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 03:45:00,request_rate,"request_rate{job=""demo-services""}",132.75074236620551,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 03:50:00,request_rate,"request_rate{job=""demo-services""}",55.47726876755571,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 03:55:00,request_rate,"request_rate{job=""demo-services""}",327.0269669345918,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 04:00:00,request_rate,"request_rate{job=""demo-services""}",74.19579118129603,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 04:05:00,request_rate,"request_rate{job=""demo-services""}",77.4511951075813,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 04:10:00,request_rate,"request_rate{job=""demo-services""}",81.05037462715445,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 04:15:00,request_rate,"request_rate{job=""demo-services""}",80.33673669002937,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 04:20:00,request_rate,"request_rate{job=""demo-services""}",80.30256304891333,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 04:25:00,request_rate,"request_rate{job=""demo-services""}",72.78433554248002,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 04:30:00,request_rate,"request_rate{job=""demo-services""}",68.09420597487126,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 04:35:00,request_rate,"request_rate{job=""demo-services""}",349.3199668372102,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 04:40:00,request_rate,"request_rate{job=""demo-services""}",68.4299204414805,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 04:45:00,request_rate,"request_rate{job=""demo-services""}",54.55716435234096,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 04:50:00,request_rate,"request_rate{job=""demo-services""}",79.08228947828952,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 04:55:00,request_rate,"request_rate{job=""demo-services""}",97.80714681016546,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 05:00:00,request_rate,"request_rate{job=""demo-services""}",72.0693130498119,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 05:05:00,request_rate,"request_rate{job=""demo-services""}",71.32024531917762,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 05:10:00,request_rate,"request_rate{job=""demo-services""}",125.77898114367292,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 05:15:00,request_rate,"request_rate{job=""demo-services""}",80.56890196305275,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 05:20:00,request_rate,"request_rate{job=""demo-services""}",83.47812136065444,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 05:25:00,request_rate,"request_rate{job=""demo-services""}",98.08502539304651,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 05:30:00,request_rate,"request_rate{job=""demo-services""}",71.47124464160682,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 05:35:00,request_rate,"request_rate{job=""demo-services""}",58.08070863855811,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 05:40:00,request_rate,"request_rate{job=""demo-services""}",124.07634599488588,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 05:45:00,request_rate,"request_rate{job=""demo-services""}",77.9016008377079,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 05:50:00,request_rate,"request_rate{job=""demo-services""}",95.40665266197712,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 05:55:00,request_rate,"request_rate{job=""demo-services""}",128.96274040673504,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 06:00:00,request_rate,"request_rate{job=""demo-services""}",91.2016012063763,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 06:05:00,request_rate,"request_rate{job=""demo-services""}",97.90478966928906,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 06:10:00,request_rate,"request_rate{job=""demo-services""}",93.73553285910846,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 06:15:00,request_rate,"request_rate{job=""demo-services""}",85.25981295757016,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-27 06:20:00,request_rate,"request_rate{job=""demo-services""}",65.77427397708088,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
