timestamp,metric,promql,value,labels
2019-01-29 00:00:00,latency_p50,"latency_p50{job=""demo-services""}",0.023818994320881352,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-29 00:05:00,latency_p50,"latency_p50{job=""demo-services""}",0.02484637134876255,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-29 00:10:00,latency_p50,"latency_p50{job=""demo-services""}",0.02658394809108669,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-29 00:15:00,latency_p50,"latency_p50{job=""demo-services""}",0.029504146419455497,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-29 00:20:00,latency_p50,"latency_p50{job=""demo-services""}",0.02714165751637498,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-29 00:25:00,latency_p50,"latency_p50{job=""demo-services""}",0.022726031328015626,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-29 00:30:00,latency_p50,"latency_p50{job=""demo-services""}",0.0464182885755268,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-29 00:35:00,latency_p50,"latency_p50{job=""demo-services""}",0.025390816588775216,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-29 00:40:00,latency_p50,"latency_p50{job=""demo-services""}",0.022819964299210044,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-29 00:45:00,latency_p50,"latency_p50{job=""demo-services""}",0.022115339553196067,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-29 00:50:00,latency_p50,"latency_p50{job=""demo-services""}",0.02756013091022652,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-29 00:55:00,latency_p50,"latency_p50{job=""demo-services""}",0.025383782063460644,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-29 01:00:00,latency_p50,"latency_p50{job=""demo-services""}",0.02905250670930844,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-29 01:05:00,latency_p50,"latency_p50{job=""demo-services""}",0.029351180177541812,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-29 01:10:00,latency_p50,"latency_p50{job=""demo-services""}",0.02163371268174779,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-29 01:15:00,latency_p50,"latency_p50{job=""demo-services""}",0.023162256467759882,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-29 01:20:00,latency_p50,"latency_p50{job=""demo-services""}",0.031232966830231378,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-29 01:25:00,latency_p50,"latency_p50{job=""demo-services""}",0.028321952999236344,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-29 01:30:00,latency_p50,"latency_p50{job=""demo-services""}",0.022197588566160328,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-29 01:35:00,latency_p50,"latency_p50{job=""demo-services""}",0.026484737062184176,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-29 01:40:00,latency_p50,"latency_p50{job=""demo-services""}",0.030400960152103487,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-29 01:45:00,latency_p50,"latency_p50{job=""demo-services""}",0.02528653271548564,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-29 01:50:00,latency_p50,"latency_p50{job=""demo-services""}",0.01979091393168775,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-29 01:55:00,latency_p50,"latency_p50{job=""demo-services""}",0.030369539237389262,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-29 02:00:00,latency_p50,"latency_p50{job=""demo-services""}",0.02665622718527392,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-29 02:05:00,latency_p50,"latency_p50{job=""demo-services""}",0.024150474957692635,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-29 02:10:00,latency_p50,"latency_p50{job=""demo-services""}",0.03509341311739643,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-29 02:15:00,latency_p50,"latency_p50{job=""demo-services""}",0.02332936152157364,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-29 02:20:00,latency_p50,"latency_p50{job=""demo-services""}",0.02560717970165814,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-29 02:25:00,latency_p50,"latency_p50{job=""demo-services""}",0.025938814982447617,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2019-01-29 02:30:00,latency_p50,"latency_p50{job=""demo-services""}",0.02675274185046121,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
