timestamp,metric,promql,value,labels
2018-01-08 00:00:00,active_jobs,"active_jobs{job=""demo-services""}",34,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2018-01-08 00:05:00,active_jobs,"active_jobs{job=""demo-services""}",36,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2018-01-08 00:10:00,active_jobs,"active_jobs{job=""demo-services""}",30,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2018-01-08 00:15:00,active_jobs,"active_jobs{job=""demo-services""}",27,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2018-01-08 00:20:00,active_jobs,"active_jobs{job=""demo-services""}",28,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2018-01-08 00:25:00,active_jobs,"active_jobs{job=""demo-services""}",33,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2018-01-08 00:30:00,active_jobs,"active_jobs{job=""demo-services""}",32,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2018-01-08 00:35:00,active_jobs,"active_jobs{job=""demo-services""}",31,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2018-01-08 00:40:00,active_jobs,"active_jobs{job=""demo-services""}",38,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2018-01-08 00:45:00,active_jobs,"active_jobs{job=""demo-services""}",32,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2018-01-08 00:50:00,active_jobs,"active_jobs{job=""demo-services""}",40,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2018-01-08 00:55:00,active_jobs,"active_jobs{job=""demo-services""}",43,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2018-01-08 01:00:00,active_jobs,"active_jobs{job=""demo-services""}",38,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2018-01-08 01:05:00,active_jobs,"active_jobs{job=""demo-services""}",35,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2018-01-08 01:10:00,active_jobs,"active_jobs{job=""demo-services""}",35,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2018-01-08 01:15:00,active_jobs,"active_jobs{job=""demo-services""}",36,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2018-01-08 01:20:00,active_jobs,"active_jobs{job=""demo-services""}",34,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2018-01-08 01:25:00,active_jobs,"active_jobs{job=""demo-services""}",36,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2018-01-08 01:30:00,active_jobs,"active_jobs{job=""demo-services""}",36,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2018-01-08 01:35:00,active_jobs,"active_jobs{job=""demo-services""}",36,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2018-01-08 01:40:00,active_jobs,"active_jobs{job=""demo-services""}",36,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2018-01-08 01:45:00,active_jobs,"active_jobs{job=""demo-services""}",36,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2018-01-08 01:50:00,active_jobs,"active_jobs{job=""demo-services""}",32,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
2018-01-08 01:55:00,active_jobs,"active_jobs{job=""demo-services""}",34,"{""job"": ""demo-services"", ""source"": ""real-traces""}"
